"","CrsID","Year","RecipientName","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","Donor project N°","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation","Overlap - Commitment - Current USD thousand","Overlap.Commitment","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector","Sub-sector","Development Cooperation Modality","Finance.Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender.x","ID","USD.thousand","DonorCode","DonorName","AgencyCode","AgencyName","ProjectNumber","InitialReport","RecipientCode","RegionCode","RegionName","IncomegroupCode","IncomegroupName","FlowCode","FlowName","Bi_Multi","Category","Finance_t","Aid_t","USD_Commitment","USD_Disbursement","USD_Received","USD_Commitment_Defl","USD_Disbursement_Defl","USD_Received_Defl","USD_Adjustment","USD_Adjustment_Defl","USD_AmountUntied","USD_AmountPartialTied","USD_AmountTied","USD_AmountUntied_Defl","USD_AmountPartialTied_Defl","USD_Amounttied_Defl","USD_IRTC","USD_Expert_Commitment","USD_Expert_Extended","USD_Export_Credit","CurrencyCode","Commitment_National","Disbursement_National","GrantEquiv","USD_GrantEquiv","ShortDescription","ProjectTitle","PurposeCode","PurposeName","SectorCode","SectorName","ChannelCode","ChannelName","ChannelReportedName","ParentChannelCode","Geography","ExpectedStartDate","CompletionDate","LongDescription","SDGfocus","Gender.y","Environment","PDGG","Trade","RMNCH","DRR","Nutrition","Disability","FTC","PBA","InvestmentProject","AssocFinance","Biodiversity","ClimateMitigation","ClimateAdaptation","Desertification","CommitmentDate","TypeRepayment","NumberRepayment","Interest1","Interest2","Repaydate1","Repaydate2","USD_Interest","USD_Outstanding","USD_Arrears_Principal","USD_Arrears_Interest","BudgetIdent","CapitalExpend","PSIflag","PSIAddType","PSIAddAssess","PSIAddDevObj"
"926","2019018804A",2019,"Indonesia","DAC member","United States","United States",302,1,"Agency for International Development","76_56457",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,7679.498,7679.498,"0",0,7679.498,7679.498,1,NA,41010,"Gen. Environment Protection","Environmental policy and administrative management","C01","Grant",110,"INDONESIA SUSTAINABLE ECOSYSTEM ADVANCED (SEA) PROJECT","The new marine program is intended to provide technical assistance to promote integrated fisheries and conservation approaches at the national level, as well as in one specific fisheries management area encompassing two priority eco-regions. Activities will focus on policy and regulation development support; capacity building for national and eco-region stakeholders, including management of critical marine and coastal habitats and marine endangered, threatened, and protected species; supporting the implementation of urgent actions for marine biodiversity conservation, sustainable fisheries management, climate change, community economic development; and supporting activities to combat illegal, unregulated, and unreported fishing including updating technology.Expected results:1.At least six million hectares in the target fisheries management areas under improved fisheries management as a result of U.S. assistance.2.At least six policies, laws, regulations, and/or operational protocols in support of marine conservation and sustainable fisheries management created, strengthened, promulgated, and/or enforced at all levels.3.Key drivers and highest-rated pressures to marine biodiversity show a declining trend in the target areas.",NA,1,"Significant",63600,7679.498,302,"United States",1,"Agency for International Development","76_56457",1,738,10008,"Far East Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",7.6795,6.96304,NA,7.6795,6.96304,NA,NA,NA,7.6795,NA,NA,7.6795,NA,NA,NA,NA,NA,NA,302,7.6795,6.96304,6.96304,6.96304,"INDONESIA SUSTAINABLE ECOSYSTEM ADVANCED (SEA) PROJECT","Indonesia Sustainable Ecosystem Advanced (SEA) Project",41010,"Environmental policy and administrative management",410,"IV.1. General Environment Protection",61000,"Private sector in provider country","ARD, Inc.",61000,"","3/21/2016","3/22/2021","The new marine program is intended to provide technical assistance to promote integrated fisheries and conservation approaches at the national level, as well as in one specific fisheries management area encompassing two priority eco-regions. Activities will focus on policy and regulation development support; capacity building for national and eco-region stakeholders, including management of critical marine and coastal habitats and marine endangered, threatened, and protected species; supporting the implementation of urgent actions for marine biodiversity conservation, sustainable fisheries management, climate change, community economic development; and supporting activities to combat illegal, unregulated, and unreported fishing including updating technology.Expected results:1.At least six million hectares in the target fisheries management areas under improved fisheries management as a result of U.S. assistance.2.At least six policies, laws, regulations, and/or operational protocols in support of marine conservation and sustainable fisheries management created, strengthened, promulgated, and/or enforced at all levels.3.Key drivers and highest-rated pressures to marine biodiversity show a declining trend in the target areas.","",1,2,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,41010,NA,NA,NA,"",""
"927","2019020000A",2019,"India","DAC member","United States","United States",302,1,"Agency for International Development","76_58060",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,300,300,"0",0,300,300,1,NA,23110,"Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.",NA,1,"Not targeted",63621,300,302,"United States",1,"Agency for International Development","76_58060",1,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.3,0.1,NA,0.3,0.1,NA,NA,NA,0.3,NA,NA,0.3,NA,NA,NA,NA,NA,NA,302,0.3,0.1,0.1,0.1,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","Energy Utility Partnership Program (EUPP)",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",22000,"Donor country-based NGO","U.S. Energy Association",22000,"","7/21/2017","7/20/2022","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.","",0,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"928","2019020000B",2019,"India","DAC member","United States","United States",302,1,"Agency for International Development","76_58060",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2300,2300,"0",0,2300,2300,1,NA,23110,"Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.",NA,1,"Not targeted",63622,2300,302,"United States",1,"Agency for International Development","76_58060",1,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",2.3,0.262574,NA,2.3,0.262574,NA,NA,NA,2.3,NA,NA,2.3,NA,NA,NA,NA,NA,NA,302,2.3,0.262574,0.262574,0.262574,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","Energy Utility Partnership Program (EUPP)",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",22000,"Donor country-based NGO","U.S. Energy Association",22000,"","7/21/2017","7/20/2022","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.","",0,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"929","2019020001",2019,"Indonesia","DAC member","United States","United States",302,1,"Agency for International Development","76_58060",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,111.408,111.408,"0",0,111.408,111.408,1,NA,23110,"Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.",NA,1,"Not targeted",63623,111.408,302,"United States",1,"Agency for International Development","76_58060",1,738,10008,"Far East Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",0.111408,0,NA,0.111408,0,NA,NA,NA,0.111408,NA,NA,0.111408,NA,NA,NA,NA,NA,NA,302,0.111408,0,NA,NA,"ENERGY UTILITY PARTNERSHIP PROGRAM (EUPP)","Energy Utility Partnership Program (EUPP)",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",22000,"Donor country-based NGO","U.S. Energy Association",22000,"","7/21/2017","7/20/2022","The Energy Utility Partnership Program's principal activity is the establishment of one-on-one executive partnerships between developing country electric utilities, gas utilities, transmission and other energy sector operators & policy makers and their U.S. counterparts.","",0,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"930","2019020274B",2019,"India","DAC member","United States","United States",302,1,"Agency for International Development","76_58447",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1000,1000,"0",0,1000,1000,1,NA,23110,"Energy","Energy policy and administrative management","C01","Grant",110,"MARKET INTEGRATION AND TRANSFORMATION FOR ENERGY EFFICIENCY (MAITREE) - ENVIRONMENTAL DESIGN SOLUTIONS (EDS)","India is in a massive construction phase, with 70 percent of the buildings yet to be built by 2030. This provides an opportunity for making buildings energy efficient. Similarly, the air conditioning industry is expected to grow at 11 percent by 2020. Investing in energy efficiency (EE) in buildings can yield substantial energy savings while supporting economic growth, and creating green jobs in areas like insulation, fenestration, air conditioning, building commissioning, energy auditing etc. The program will support sustainable market transformation for EE in buildings and air conditioning in India, through cutting edge technology, innovative business models, and end-user engagement. It will have three components: a) Sustainable air conditioning; b) EE in buildings; and c) Training and Outreach. The activities will be undertaken in partnership with the EE Services Limited, Bureau of Energy Efficiency, Ministry of Power, Indian Railways, and other partners.",NA,1,"Not targeted",63633,1000,302,"United States",1,"Agency for International Development","76_58447",1,645,10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"C01",1,0,NA,1,0,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,302,1,0,NA,NA,"MARKET INTEGRATION AND TRANSFORMATION FOR ENERGY EFFICIENCY (MAITREE) - ENVIRONMENTAL DESIGN SOLUTIONS (EDS)","Market Integration and Transformation for Energy Efficiency (MAITREE) - Environmental Design Solutions (EDS)",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",62000,"Private sector in recipient country","Environmental Design Solutions",62000,"","8/10/2017","8/9/2021","India is in a massive construction phase, with 70 percent of the buildings yet to be built by 2030. This provides an opportunity for making buildings energy efficient. Similarly, the air conditioning industry is expected to grow at 11 percent by 2020. Investing in energy efficiency (EE) in buildings can yield substantial energy savings while supporting economic growth, and creating green jobs in areas like insulation, fenestration, air conditioning, building commissioning, energy auditing etc. The program will support sustainable market transformation for EE in buildings and air conditioning in India, through cutting edge technology, innovative business models, and end-user engagement. It will have three components: a) Sustainable air conditioning; b) EE in buildings; and c) Training and Outreach. The activities will be undertaken in partnership with the EE Services Limited, Bureau of Energy Efficiency, Ministry of Power, Indian Railways, and other partners.","",0,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"931","2019022597A",2019,"Mexico","DAC member","United States","United States",302,1,"Agency for International Development","76_61325",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,700,700,"0",0,700,700,22000,"Donor country-based NGO",41020,"Gen. Environment Protection","Biosphere protection","C01","Grant",110,"SUSTAINABLE MANAGEMENT OF COMMUNITY LANDS II","USAID will develop alliances to reduce deforestation and forest degradation in the five states that are priority areas for immediate action: Campeche, Yucatan, Quintana Roo, Chiapas, and Jalisco- which have the country's largest remaining forest resources and the highest deforestation rates.  USAID will bring together private sector, government, NGOs, and communities to incorporate sustainable production and forest conservation into government policy and business practice. USAID will use a variety of approaches: integration of small farmers into value chains, mobile technology to provide real-time crop and weather information; adoption by the federal government of proven geospatial tools; and commitments from the private sector to green their supply chains and promote sustainable products. USAID will utilize Development Credit Authority loan guarantees and Global Development Alliances with private sector firms to generate economic incentives to foster sustainable landscapes.","NA",1,"Significant",64005,700,302,"United States",1,"Agency for International Development","76_61325",1,358,10005,"Caribbean & Central America",10019,"UMICs",11,"ODA Grants",1,10,110,"C01",0.7,0,NA,0.7,0,NA,NA,NA,0.7,NA,NA,0.7,NA,NA,NA,NA,NA,NA,302,0.7,0,NA,NA,"SUSTAINABLE MANAGEMENT OF COMMUNITY LANDS II","Sustainable Management of Community Lands II",41020,"Biosphere protection",410,"IV.1. General Environment Protection",22000,"Donor country-based NGO","Consejo Civil Mexicano para la Silvicultura Sostenible, A.C.",22000,"","8/7/2018","8/6/2023","USAID will develop alliances to reduce deforestation and forest degradation in the five states that are priority areas for immediate action: Campeche, Yucatan, Quintana Roo, Chiapas, and Jalisco- which have the country's largest remaining forest resources and the highest deforestation rates.  USAID will bring together private sector, government, NGOs, and communities to incorporate sustainable production and forest conservation into government policy and business practice. USAID will use a variety of approaches: integration of small farmers into value chains, mobile technology to provide real-time crop and weather information; adoption by the federal government of proven geospatial tools; and commitments from the private sector to green their supply chains and promote sustainable products. USAID will utilize Development Credit Authority loan guarantees and Global Development Alliances with private sector firms to generate economic incentives to foster sustainable landscapes.","",1,2,0,0,0,0,0,NA,NA,NA,NA,NA,0,2,0,NA,"1/1/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,41020,NA,NA,NA,"",""
"932","2019031483",2019,"India","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P157141.IBRD89390.crs3",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,975,975,NA,0,975,975,1,NA,21010,"Transport and Storage","Transport policy and administrative management","C01","Debt",421,"RSHDP II","RSHDP II","0",0.13,NA,63969,975,901,"International Bank for Reconstruction and Development",1,"IBRD","P157141.IBRD89390.crs3",1,645,10009,"South & Central Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",7.5,0.01875,0,7.5,0.01875,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,7.5,0.01875,NA,NA,"RSHDP II","RSHDP II",21010,"Transport policy and administrative management",210,"II.1. Transport & Storage",12000,"Recipient Government","RAJASTHAN PWD",12000,"","","","RSHDP II","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,21010,NA,NA,NA,"",""
"933","2019031966",2019,"China","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P158124.IBRD89590.crs1",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,116000,116000,NA,0,116000,116000,1,NA,43030,"Other Multisector","Urban development and management","C01","Debt",421,"GREEN URBAN FINANCING AND INNOVATION","Green Urban Financing and Innovation","0",0.58,NA,63978,116000,901,"International Bank for Reconstruction and Development",1,"IBRD","P158124.IBRD89590.crs1",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",200,0,0,200,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,200,0,NA,NA,"GREEN URBAN FINANCING AND INNOVATION","Green Urban Financing and Innovation",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","SHANGHAI URBAN CONSTRUCTION AND INVESTMENT CORPORATION",12000,"","","","Green Urban Financing and Innovation","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,43030,NA,NA,NA,"",""
"934","2019032014",2019,"China","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P158215.IBRD89700.crs4",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,6600,6600,NA,0,6600,6600,1,NA,23110,"Energy","Energy policy and administrative management","C01","Debt",421,"GANSU REV AND INNOV PROJECT","Gansu Rev and Innov Project","0",0.88,NA,63981,6600,901,"International Bank for Reconstruction and Development",1,"IBRD","P158215.IBRD89700.crs4",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",7.5,0,0,7.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,7.5,0,NA,NA,"GANSU REV AND INNOV PROJECT","Gansu Rev and Innov Project",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",12000,"Recipient Government","TIANSHUI; WUWEI; ZHANGYE AND DUNHUANG MUNICIPAL GOVERNMENTS",12000,"","","","Gansu Rev and Innov Project","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"935","2019033454",2019,"Vietnam","Multilateral development bank","WB","International Development Association",905,1,"IDA","P160480.IDA64090.crs5",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,17500,17500,NA,0,17500,17500,1,NA,21010,"Transport and Storage","Transport policy and administrative management","C01","Debt",421,"HO CHI MINH CITY DPO 1","Ho Chi Minh City DPO 1","0",1,NA,64273,17500,905,"International Development Association",1,"IDA","P160480.IDA64090.crs5",1,769,10008,"Far East Asia",10018,"LMICs",13,"ODA Loans",4,10,421,"C01",17.5,0,0,17.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,17.5,0,NA,NA,"HO CHI MINH CITY DPO 1","Ho Chi Minh City DPO 1",21010,"Transport policy and administrative management",210,"II.1. Transport & Storage",12000,"Recipient Government","",12000,"","","","Ho Chi Minh City DPO 1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,21010,NA,NA,NA,"",""
"936","2019034373",2019,"Pakistan","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P161402.IBRD89980.crs1",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,31395,31395,NA,0,31395,31395,1,NA,43030,"Other Multisector","Urban development and management","C01","Debt",421,"COMPETITIVE AND LIVABLE CITY OF KARACHI","Competitive and Livable City of Karachi","0",0.15,NA,63997,31395,901,"International Bank for Reconstruction and Development",1,"IBRD","P161402.IBRD89980.crs1",1,665,10009,"South & Central Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",209.3,0,0,209.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,209.3,0,NA,NA,"COMPETITIVE AND LIVABLE CITY OF KARACHI","Competitive and Livable City of Karachi",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","",12000,"","","","Competitive and Livable City of Karachi","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,43030,NA,NA,NA,"",""
"937","2019035261",2019,"China","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P162623.IBRD89640.crs2",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,6970,6970,NA,0,6970,6970,1,NA,43030,"Other Multisector","Urban development and management","C01","Debt",421,"SHAANXI SUSTAINABLE TOWNS DEVELOPMENT","Shaanxi Sustainable Towns Development","0",0.17,NA,64028,6970,901,"International Bank for Reconstruction and Development",1,"IBRD","P162623.IBRD89640.crs2",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",41,0,0,41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,41,0,NA,NA,"SHAANXI SUSTAINABLE TOWNS DEVELOPMENT","Shaanxi Sustainable Towns Development",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","",12000,"","","","Shaanxi Sustainable Towns Development","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,43030,NA,NA,NA,"",""
"938","2019035985",2019,"China","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P163679.IBRD89690.crs1",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3e+05,3e+05,NA,0,3e+05,3e+05,1,NA,23110,"Energy","Energy policy and administrative management","C01","Debt",421,"CHINA RE AND STORAGE PROJECT","China RE and Storage Project","0",1,NA,64050,3e+05,901,"International Bank for Reconstruction and Development",1,"IBRD","P163679.IBRD89690.crs1",1,730,10008,"Far East Asia",10019,"UMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",300,0,0,300,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,300,0,NA,NA,"CHINA RE AND STORAGE PROJECT","China RE and Storage Project",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",12000,"Recipient Government","",12000,"","","","China RE and Storage Project","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"939","2019036200",2019,"Indonesia","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P163896.IBRD89760.crs1",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,9880.32,9880.32,NA,0,9880.32,9880.32,1,NA,43030,"Other Multisector","Urban development and management","C01","Debt",421,"NATIONAL URBAN DEVELOPMENT PROJECT","National Urban Development Project","0",0.24,NA,64053,9880.32,901,"International Bank for Reconstruction and Development",1,"IBRD","P163896.IBRD89760.crs1",1,738,10008,"Far East Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",41.168,0,0,41.168,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,41.168,0,NA,NA,"NATIONAL URBAN DEVELOPMENT PROJECT","National Urban Development Project",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","",12000,"","","","National Urban Development Project","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,43030,NA,NA,NA,"",""
"940","2019036964",2019,"Pakistan","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P164704.IBRD89940.crs2",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3120,3120,NA,0,3120,3120,1,NA,23110,"Energy","Energy policy and administrative management","C01","Debt",421,"KWSSIP","KWSSIP","0",0.26,NA,64070,3120,901,"International Bank for Reconstruction and Development",1,"IBRD","P164704.IBRD89940.crs2",1,665,10009,"South & Central Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",12,0,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,12,0,NA,NA,"KWSSIP","KWSSIP",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",12000,"Recipient Government","",12000,"","","","KWSSIP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"941","2019037415",2019,"Indonesia","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P166071.IBRD90090.crs2",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,51000,51000,NA,0,51000,51000,1,NA,23110,"Energy","Energy policy and administrative management","C01","Debt",421,"GEOTHERMAL RESOURCE RISK MITIGATION","Geothermal Resource Risk Mitigation","0",1,NA,64090,51000,901,"International Bank for Reconstruction and Development",1,"IBRD","P166071.IBRD90090.crs2",1,738,10008,"Far East Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",51,0,0,51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,51,0,NA,NA,"GEOTHERMAL RESOURCE RISK MITIGATION","Geothermal Resource Risk Mitigation",23110,"Energy policy and administrative management",231,"II.3.a. Energy Policy",12000,"Recipient Government","",12000,"","","","Geothermal Resource Risk Mitigation","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,23110,NA,NA,NA,"",""
"942","2019037666",2019,"Pakistan","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P166732.IBRD89950.crs1",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,204675.6,204675.6,NA,0,204675.6,204675.6,1,NA,21010,"Transport and Storage","Transport policy and administrative management","C01","Debt",421,"KARACHI MOBILITY PROJECT","Karachi Mobility Project","0",0.94,NA,64116,204675.6,901,"International Bank for Reconstruction and Development",1,"IBRD","P166732.IBRD89950.crs1",1,665,10009,"South & Central Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",217.74,0,0,217.74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,217.74,0,NA,NA,"KARACHI MOBILITY PROJECT","Karachi Mobility Project",21010,"Transport policy and administrative management",210,"II.1. Transport & Storage",12000,"Recipient Government","",12000,"","","","Karachi Mobility Project","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,21010,NA,NA,NA,"",""
"943","2019037668",2019,"Pakistan","Multilateral development bank","WB","International Bank for Reconstruction and Development",901,1,"IBRD","P166732.IBRD89950.crs3",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,69791.4,69791.4,NA,0,69791.4,69791.4,1,NA,43030,"Other Multisector","Urban development and management","C01","Debt",421,"KARACHI MOBILITY PROJECT","Karachi Mobility Project","0",0.87,NA,64120,69791.4,901,"International Bank for Reconstruction and Development",1,"IBRD","P166732.IBRD89950.crs3",1,665,10009,"South & Central Asia",10018,"LMICs",14,"Other Official Flows (non Export Credit)",4,21,421,"C01",80.22,0,0,80.22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,80.22,0,NA,NA,"KARACHI MOBILITY PROJECT","Karachi Mobility Project",43030,"Urban development and management",430,"IV.2. Other Multisector",12000,"Recipient Government","",12000,"","","","Karachi Mobility Project","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/31/2019",NA,NA,"",NA,"","",NA,NA,NA,NA,43030,NA,NA,NA,"",""
