"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2018 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2018 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2018 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2018 USD thousand","Channel of Delivery Code","Channel of Delivery","Sub-sector Code","Sector (detailed)","Sub-sector","Type of Aid","Financial Instrument","Type of Finance","Short Description","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012625","01DN17043","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,338.17946,359.426699787939,0,0,338.17946,359.426699787939,51000,"University, college or other teaching institution, research institute or think-tank",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Cooperative development of research structures in Oaxaca/Mexico for the local production and use of sustainable energy in particular from waste materials - Energy technologies and energy efficiency",NA,1,"Not significant",24092
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012697","01DP17018","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",67.33232,71.5626950455993,0,0,0,0,67.33232,71.5626950455993,51000,"University, college or other teaching institution, research institute or think-tank",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Climate-Adapted Material Research for the Socio-Economic Context of Viet Nam (CAMaRSEC) - Enabling Research and Development for Sustainable Buildings in the socio-economic context of Viet Nam - Energy technologies and energy efficiency",NA,1,"Not significant",24104
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012805","01DQ17013","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,168.40428,178.984834237313,0,0,168.40428,178.984834237313,11001,"Central Government",23182,"II.3. Energy","Energy research","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Toward higher efficiencies and lower emissions using Indian-origin biofuels - Developing a predictive CFD model with well-validated reduced combustion kinetics for device-scale applications - Energy technologies and energy efficiency",NA,1,"Not significant",24132
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001035","201521269","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,472.08781,472.08781,0,0,472.08781,472.08781,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY SYSTEMS OF THE FUTURE","The Requirements for the systematic integration of renewable energy and energy efficiency in Brazilian energy system have been improved.",NA,1,"Significant",36095
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001367","201720713","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,7081.31712,7081.31712,0,0,7081.31712,7081.31712,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUPPORT FOR THE IMPLEMENTATION OF THE ENERGY TRANSITION IN MEXICO","The framework conditions for implementing the energy transition in the areas of renewable energy and energy efficiency have improved.",NA,1,"Not significant",36151
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001456","201722156","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,6373.18541,6373.18541,0,0,6373.18541,6373.18541,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY SYSTEMS OF THE FUTURE II","The integration of renewable energy and energy efficiency into the Brazilian energy system has been improved.",NA,1,"Significant",36179
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012994","01DQ17016","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,177.07016,177.07016,0,0,177.07016,177.07016,51000,"University, college or other teaching institution, research institute or think-tank",23182,"II.3. Energy","Energy research","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Development of efficient biomass conversion routes for biofuel production and utilisation - Energy technologies and energy efficiency",NA,1,"Not significant",37053
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012898a","01DO18008A","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,162.94743,162.94743,0,0,162.94743,162.94743,51000,"University, college or other teaching institution, research institute or think-tank",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Collaborative project - Energy system optimization to achieve a higher proportion of renewable energy, sub-project - Analysis of supranational integration - Energy technologies and energy efficiency",NA,1,"Not significant",37353
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012898b","01DO18008B","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,66.48744,66.48744,0,0,66.48744,66.48744,61009,"Other non-financial corporations",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Collaborative project - Energy system optimization to achieve a higher proportion of renewable energy, sub-project - Developing the concept of intelligent energy efficiency networks to improve flexibility of demand - Energy technologies and energy efficiency",NA,1,"Not significant",37354
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004613","GB-GOV-3-PF-IND-912008","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,26.1811391223156,26.1811391223156,0,0,26.1811391223156,26.1811391223156,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"STRENGTHENING GREEN LEADERSHIP IN INDIA THROUGH ASSESSMENT OF OPPORTUNITIES FOR SCALING UP OF LOW CARBON APPROACHES.","The project will assess factors that constrain and enable corporate action on low carbon approaches in India. The project will recommend how Indian businesses can scale up low carbon approaches (particularly renewable energy and energy efficiency solutions). This will provide Indian companies with a roadmap for enhancing their strategic Green Leadership and their contribution to achieving India's climate change targets (Nationally Determined Contributions). Helping Indian businesses to create green jobs,  stabilise India's energy security, and reduce India's climate change impact through improving energy efficiency and expanding their use of renewable energy. Bringing benefits to British business in sectors where they are well placed to compete including, energy and low carbon; urban and smart cities; ease of doing business; financial services; and skills.",NA,1,"Not significant",42969
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003221","LN3183-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,10001.875,10526.2482679411,NA,0,10001.875,10526.2482679411,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"RAJASTHAN URBAN SECTOR DEVELOPMENT PROGRAM (PROJECT LOAN)","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.1231,"Significant",69
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003265","LN3211-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3528,3712.96420814061,NA,0,3528,3712.96420814061,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"JILIN URBAN DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.0588,"Significant",75
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003266","LN3211-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,1764,1856.4821040703,NA,0,1764,1856.4821040703,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"JILIN URBAN DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.0588,"Significant",76
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003271","LN3216-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,2712,2854.1833708836,NA,0,2712,2854.1833708836,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"JIANGXI JI'AN SUSTAINABLE URBAN TRANSPORT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.0226,"Significant",77
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003341","LN3262-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,6476.25,6815.78357510505,NA,0,6476.25,6815.78357510505,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"XINJIANG AKESU INTEGRATED URBAN DEVELOPMENT AND ENVIRONMENT IMPROVEMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.1727,"Significant",88
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003342","LN3262-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,6476.25,6815.78357510505,NA,0,6476.25,6815.78357510505,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"XINJIANG AKESU INTEGRATED URBAN DEVELOPMENT AND ENVIRONMENT IMPROVEMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.1727,"Significant",89
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003344","LN3263-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,9176.25,9657.33781602898,NA,0,9176.25,9657.33781602898,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"XINJIANG TACHENG BORDER CITIES AND COUNTIES DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.2447,"Significant",91
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003346","LN3263-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,9176.25,9657.33781602898,NA,0,9176.25,9657.33781602898,12000,"Recipient Government",43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"XINJIANG TACHENG BORDER CITIES AND COUNTIES DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.2447,"Significant",93
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003407","LN3303-INO","Indonesia",738,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,233320,245552.383515693,NA,0,233320,245552.383515693,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","A02","Debt instrument",421,"SUSTAINABLE AND INCLUSIVE ENERGY PROGRAM (SUBPROGRAM 1)","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.5833,"Not significant",105
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003427","LN3321-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,10000,10524.2749663849,NA,0,10000,10524.2749663849,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","A02","Debt instrument",421,"SUSTAINABLE ENERGY SECTOR REFORM PROGRAM (SUBPROGRAM 2)","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.1,"Not significant",107
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003299-6","LN3235-VIE","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,2070.18,2178.71435499108,NA,0,2070.18,2178.71435499108,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"STRENGTHENING SUSTAINABLE URBAN TRANSPORTFOR HA NOI METRO LINE 3","Description :. Product Type: NEW ADF",NA,0.4929,"Significant",119
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003428-6","LN3322-PAK","Pakistan",665,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,30000,31572.8248991548,NA,0,30000,31572.8248991548,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","A02","Debt instrument",421,"SUSTAINABLE ENERGY SECTOR REFORM PROGRAM-SUBPROGRAM 2","Description :. Product Type: NEW ADF",NA,0.1,"Not significant",144
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,11,"Technical Assistance Special Fund (TASF)","2015005507-6","TA8981-PRC","China (People's Republic of)",730,"Asia","UMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,500,526.213748319247,NA,0,500,526.213748319247,12000,"Recipient Government",23110,"II.3. Energy","Energy policy and administrative management","D02","Grant",110,"SHAANXI ACCELERATED ENERGY EFF ICIENCY   ENVIRONMENT IMPROVEM ENT FINA","Description :. Product Type:",NA,1,"Not significant",147
2015,"DAC member","Australia","Australia",801,5,"Australian Government","2007001778","07B207","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",20738.53031783,0,20738.53031783,0,20738.53031783,22055.3343509036,20738.53031783,22055.3343509036,90000,"Other",43030,"IV.2. Other Multisector","Urban development and management","D02","Grant",110,"INDONESIA INFRASTRUCTURE INITIATIVE: TO HELP REGIONAL PARTNERS ADDRESS THEIR PRESSING INFRASTRUCTURE NEEDS","The Australian Government launched the Infrastructure for Growth Initiative (IFGI) in 2007 to help regional partners address their pressing infrastructure needs. IFGI is directed towards helping regional partner government improve their infrastructure policies and finance high-priority infrastructure in conjunction with other international donors. The Indonesia Infrastructure Initiative (IndII) has been developed within the IFGI framework and is supported by funding under IFGI. and aims to support national and sub-national governments' efforts to address constraints on infrastructure investment and enable efficient and effective infrastructure service delivery. The total value of this initiative is $178.6 million over 8 years, starting 2007-08.",NA,1,"Principal",170
2015,"DAC member","France","France",4,3,"French Development Agency","2015107500","CIN107001","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,55463.1170271769,60060.1445121984,0,0,55463.1170271769,60060.1445121984,12003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Debt instrument",421,"FIN DU PLAN D'AFFAIRE D'EESL 2015/2017","Financement à EESL",NA,1,"Not significant",2162
2015,"DAC member","France","France",4,3,"French Development Agency","2015110300","CVN118001","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Principal",22185.2468108708,0,22185.2468108708,0,22185.2468108708,24024.0578048794,22185.2468108708,24024.0578048794,12001,"Central Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","A02","Debt instrument",421,"REPUBLIQUE DU VIETNAM","Aide budgétaire en appui au programme d elutte contre le changement Climatique",NA,1,"Not significant",2176
2015,"DAC member","France","France",4,3,"French Development Agency","2015119800","CTH102601","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,22185.2468108708,24024.0578048794,0,0,22185.2468108708,24024.0578048794,90000,"Other",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Debt instrument",421,"REHABILITA° ENERGETIQUE BATIMENTS TERTI","Ligne de crédit Kasikorn. Réhabilit. energ. des bât.",NA,1,"Not significant",2194
2015,"DAC member","France","France",4,3,"French Development Agency","2015134200","CID106101","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,155296.727676095,168168.404634156,0,0,155296.727676095,168168.404634156,12001,"Central Government",23110,"II.3. Energy","Energy policy and administrative management","C01","Debt instrument",421,"REPUBLIQUE D INDONESIE","Sustainable and Inclusive Energy Program",NA,1,"Not significant",2227
2015,"DAC member","France","France",4,8,"COOP DECENTRAL/MAE","2015192408",NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",82.5845812534665,0,82.5845812534665,0,82.5845812534665,89.4295551786634,82.5845812534665,89.4295551786634,12002,"Local Government",41081,"IV.1. General Environment Protection","Environmental education/training","D01","Grant",110,"PROTECTION DE L'ENVIRONNEMENT, GÉNÉRAL-ÉDUCATION ET FORMATION ENVIRONNEMENTALES","Protection de l'environnement, général-Éducation et formation environnementales",NA,1,NA,2286
2015,"DAC member","France","France",4,8,"COOP DECENTRAL/MAE","2015218108",NA,"Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Principal",99.8336106489185,0,99.8336106489185,0,99.8336106489185,108.108260121957,99.8336106489185,108.108260121957,12002,"Local Government",41081,"IV.1. General Environment Protection","Environmental education/training","D01","Grant",110,"PROTECTION DE L'ENVIRONNEMENT, GÉNÉRAL-ÉDUCATION ET FORMATION ENVIRONNEMENTALES","Protection de l'environnement, général-Éducation et formation environnementales",NA,1,NA,2313
2015,"DAC member","France","France",4,8,"COOP DECENTRAL/MAE","2015220308",NA,"Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4.11647254575707,4.45766392569537,0,0,4.11647254575707,4.45766392569537,12002,"Local Government",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","D01","Grant",110,"PROTECTION DE L'ENVIRONNEMENT, GÉNÉRAL-POLITIQUE DE L'ENVIRONNEMENT ET GESTION ADMINISTRATIVE","Protection de l'environnement, général-Politique de l'environnement et gestion administrative",NA,1,NA,2317
2015,"DAC member","France","France",4,8,"COOP DECENTRAL/MAE","2015223108",NA,"Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Significant","Principal",43.261231281198,0,43.261231281198,0,43.261231281198,46.8469127195148,43.261231281198,46.8469127195148,12002,"Local Government",41081,"IV.1. General Environment Protection","Environmental education/training","D01","Grant",110,"PROTECTION DE L'ENVIRONNEMENT, GÉNÉRAL-ÉDUCATION ET FORMATION ENVIRONNEMENTALES","Protection de l'environnement, général-Éducation et formation environnementales",NA,1,NA,2319
2015,"DAC member","France","France",4,3,"French Development Agency","2015458300","CBR105102","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Principal",554.631170271769,0,554.631170271769,0,554.631170271769,600.601445121984,554.631170271769,600.601445121984,20000,"Non-Governmental Organisation (NGO) and Civil Society",43030,"IV.2. Other Multisector","Urban development and management","C01","Grant",110,"LIGNE CRÉDIT-COLLECTIVITÉS LOCALES MINAS","Ligne de crédit / Banque de développement du Minas Gerais / financement des collectivités locales",NA,1,"Not significant",2358
2015,"DAC member","France","France",4,3,"French Development Agency","2015473300","CMX103202","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,554.631170271769,600.601445121984,0,0,554.631170271769,600.601445121984,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"APPUI BUDGÉTAIRE À RÉFORME ÉNERGÉTIQUE","Appui budgétaire à la réforme du secteur énergétique",NA,1,"Not significant",2366
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015000786","200822122","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,122.45872,135.230290558888,0,0,122.45872,135.230290558888,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SINO-GERMAN CLIMATE CHANGE PROGRAMME","Institutions on national, provincial and communal level use their strengthened capacities for the development implementation and monitoring of strategies, policies and measures for climate protection and adaptation to climate change",NA,1,"Not significant",2512
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015001229","200820704","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,28.47604,31.445887750309,0,0,28.47604,31.445887750309,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUSTAINABLE ENERGY PROGRAMME","Frame conditions for increasing enrgy efficiency and use of renewable energies are improved",NA,1,"Not significant",2568
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015006117","201532969","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",399.33444,440.98217220767,0,0,0,0,399.33444,440.98217220767,22000,"Donor country-based NGO",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","B01","Grant",110,"ENHANCING CIVIC PARTICIPATION IN DEBATES ABOUT SUSTAINABLE DEVELOPMENT, FOOD SECURITY AND CLIMATE CHANGE IN INDIA","Stärkung der Zivilgesellschaft in Indien zur politischen Teilhabe und zur Schaffung von Alternativen für nachhaltige Entwicklung, Ernährungssicherheit und Umgang mit dem Klimawandel",NA,1,"Significant",2878
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015006243","201574375","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",288.40821,318.487128053182,0,0,0,0,288.40821,318.487128053182,22000,"Donor country-based NGO",41081,"IV.1. General Environment Protection","Environmental education/training","B01","Grant",110,"SUSTAINABLE DEVELOPMENT IN THE CONTEXT OF CLIMATE CHANGE","Nachhaltige Entwicklung im Kontext des Klimawandels(Fortführung)",NA,1,"Significant",2924
2015,"DAC member","Germany","Germany",5,7,"Foreign Office","2015007094","6608270","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.73156,30.6237637993541,0,0,27.73156,30.6237637993541,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","D02","Grant",110,"CONFERENCE ON ENVIRONMENTAL INNOVATION","Identification of relevant factors for success of environmental Technology, enable Sino-German cooperation, presentation of German technologies and solutions",NA,1,"Not significant",2994
2015,"DAC member","Germany","Germany",5,7,"Foreign Office","2015007373","6608616","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",27.73156,30.6237637993541,0,0,0,0,27.73156,30.6237637993541,22000,"Donor country-based NGO",41081,"IV.1. General Environment Protection","Environmental education/training","D02","Grant",110,"CLIMATE CHANGE EDUCATION WORKSHOPS","train the trainers and teach students/ pupils in climate change education, linkage to local project activities, development of  resources, formulating school curricula",NA,1,"Not significant",3003
2015,"DAC member","Germany","Germany",5,7,"Foreign Office","2015007519","6608814","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",20.41043,22.5390921882235,0,0,0,0,20.41043,22.5390921882235,10000,"Public Sector Institutions",41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"CLIMATE CHANGE CONCERT WITH IDN POP BAND","To create consciousness of participants (esp. students, young intellectuals, but also common society) for topics, questions and problems related to climate change issues",NA,1,"Not significant",3010
2015,"DAC member","Germany","Germany",5,7,"Foreign Office","2015007550","6608855","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",11.09262,12.2495011025702,0,0,0,0,11.09262,12.2495011025702,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"REGIONAL FORUM ON CLIMATE CHANGE (RFCC)","3- day conference with representatives from the region (ASEAN)",NA,1,"Not significant",3012
2015,"DAC member","Germany","Germany",5,7,"Foreign Office","2015007571","6608883","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",5.94625,6.56640143907912,0,0,0,0,5.94625,6.56640143907912,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","D01","Grant",110,"EXPERTS FOR TERI-WORKSHOP","exchange of ideas of German and Indian experts regarding concepts for sustainability and climate protection",NA,1,"Not significant",3013
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009703","08_I_025_IN_G_Kältem","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,125.82836,138.951359963164,0,0,125.82836,138.951359963164,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CONVERTING A PRODUCTION FACILITY TO THE MANUFACTURE OF CLIMATE-FRIENDLY AIR-CONDITIONING EQUIPMENT","The project has converted the production of air-conditioning systems by an Indian manufacturer from HCFCs to natural climate-friendly refrigerants (hydrocarbons), thereby establishing a best-practice model. The manufacture of energy-efficient models was a further aim. The project included training for production & service technicians to foster skills in the safe handling of flammable refrigerants and maintenance of the equipment.An action plan has been developed to promote the market launch of energy-efficient, F-gas-free air-conditioning equipment (i.a. development of financial instruments).",NA,1,"Not significant",3092
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009705","08_I_027_BR_G_Kühlsc","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,48.807,53.8972217846769,0,0,48.807,53.8972217846769,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SETTING UP A RECYCLING FACILITY FOR OLD REFRIGERATORS IN BRAZIL","Setting up a recycling facility for old refrigerators in Brazil, which will serve as a best practice model.",NA,1,"Not significant",3093
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009834","13_I+027_VNM_G_(I)","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1099.70185,1214.39290483884,0,0,1099.70185,1214.39290483884,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CREATION OF A COMPREHENSIVE FRAMEWORK FOR NAMAS AND MRV (MONITORING, REPORTING AND VERIFICATION) IN VIET NAM","The aim of the project is to support the Vietnamese Ministry of Natural Resources and Environment in coordinating the implementation of NAMAs (nationally appropriate mitigation actions).",NA,1,"Not significant",3128
