"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2018 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2018 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2018 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2018 USD thousand","Channel of Delivery Code","Channel of Delivery","Sub-sector Code","Sector (detailed)","Sub-sector","Type of Aid","Financial Instrument","Type of Finance","Short Description","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015002577","PPY SEA 1433","Thailand",764,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,16.0427807486631,14.852665890601,0,0,16.0427807486631,14.852665890601,11000,"Donor Government",32167,"III.2. Industry, Mining, Construction","Energy manufacturing (fossil fuels)","C01","Grant",110,"ASSIST WITH LOW CARBON DEVELOPMENT","This project aims to support clean energy by providing technical assistance to the Thai government to support its ambition to scale up the deployment of solar PV energy.  The project will focus on the how to overcome the financial barriers to greater sol",NA,1,NA,7395
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015002982","PPY MEX 1405","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.0878533231474,25.0783727213777,0,0,27.0878533231474,25.0783727213777,51000,"University, college or other teaching institution, research institute or think-tank",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"USING UK EXPERTISE TO REDUCE CARBON EMISSIONS","Provision through the Carbon Trust technical assistance through a tailored framework designed to facilitate Mexican state governments in strategically implementing energy efficiency measures across their estate and then credibly leading state-wide carbon",NA,1,NA,7439
2016,"DAC member","United States","United States",302,1,"Agency for International Development","20169015437","76_52915","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,4177.526,4359.89386409316,0,0,4177.526,4359.89386409316,11001,"Central Government",41030,"IV.1. General Environment Protection","Bio-diversity","C01","Grant",110,"USFS INTER-AGENCY AGREEMENT (IAA) - NATURAL RESOURCES AND BIODIVERSITY","The focus of this IAA with the USFS is the first sub-purpose, or Intermediate Result, of the USAID/Brazil Environment Strategy: Biodiversity conservation efforts strengthened in priority protected areas. USFS will provide technical assistance to the Ministry of Environment, the Chico Mendes Institute for Biodiversity (which manages national parks and other protected areas) and other GOB agencies working in biodiversity conservation. Of particular interest will be work related to land use planning, concessions planning, facilitating public use of protected areas, and economic studies including assessments of supply chains of sustainably produced or collected products. (IM# 57639; GCC-SL indirect: $2,400,000)",NA,1,"Significant",17871
2017,"DAC member","United States","United States",302,1,"Agency for International Development","2017022973","76_53272","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3964.38,4060.95029133706,0,0,3964.38,4060.95029133706,11001,"Central Government",41030,"IV.1. General Environment Protection","Bio-diversity","C01","Grant",110,"USFS INTER-AGENCY AGREEMENT (IAA)","The focus of this IAA with the USFS is the first sub-purpose, or -Intermediate Result-, of the USAID/Brazil Environment Strategy: -Biodiversity conservation efforts strengthened in priority protected areas.- USFS will provide technical assistance to the Ministry of Environment, the Chico Mendes Institute for Biodiversity (which manages national parks and other protected areas) and other GOB agencies working in biodiversity conservation. Of particular interest will be work related to land use planning, concessions planning, facilitating public use of protected areas, and economic studies including assessments of supply chains of sustainably produced or collected products. (IM# 57639; GCC-SL indirect: $2,400,000)",NA,1,"Significant",29946
2017,"DAC member","United States","United States",302,1,"Agency for International Development","2017023276","76_53611","Philippines",755,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",1000,1024.35949412949,0,0,0,0,1000,1024.35949412949,61000,"Private sector in provider country",41020,"IV.1. General Environment Protection","Biosphere protection","C01","Grant",110,"CLIMATE READY PROJECT","In response to the 21st Conference of Parties (COP-21) agreement reached in Paris in December 2015 and the U.S. Government's ongoing commitment to help Pacific island countries (PICs) adapt to climate change, the U.S. Government will invest $5 million in a new technical assistance program called Climate Ready. The program will work with PICs to: 1) establish policies, regulations and legal frameworks required to achieve adaptation goals identified in national adaptation plans; 2) increase access to adaptation financing; and 3) improve skills and systems of governmental entities and the private sector to effectively implement funded adaptation projects. Climate Ready will support 12 Pacific Island nations: Papua New Guinea, Solomon Islands, Vanuatu, Nauru, Kiribati, Fiji, Samoa, Tonga, Tuvalu, Federated States of Micronesia, the Republic of the Marshall Islands, and Palau.",NA,1,"Not significant",29952
2018,"DAC member","United States","United States",302,1,"Agency for International Development","2018022025","76_55353","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1773.23,1773.23,0,0,1773.23,1773.23,11001,"Central Government",41030,"IV.1. General Environment Protection","Bio-diversity","C01","Grant",110,"USFS INTER-AGENCY AGREEMENT (IAA)","The focus of this IAA with the USFS is the first sub-purpose, or  Intermediate Result , of the USAID/Brazil Environment Strategy:  Biodiversity conservation efforts strengthened in priority protected areas.  USFS will provide technical assistance to the Ministry of Environment, the Chico Mendes Institute for Biodiversity (which manages national parks and other protected areas) and other GOB agencies working in biodiversity conservation. Of particular interest will be work related to land use planning, concessions planning, facilitating public use of protected areas, and economic studies including assessments of supply chains of sustainably produced or collected products. (IM# 57639; GCC-SL indirect: $2,400,000)",NA,1,"Significant",43220
2015,"DAC member","Switzerland","Switzerland",11,5,"State Secretariat for Economic Affairs","2015001789","UR-00953.10.02","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Significant",4832.17291904811,0,4832.17291904811,0,4832.17291904811,4710.66921479026,4832.17291904811,4710.66921479026,46005,"Asian Development Fund",43030,"IV.2. Other Multisector","Urban development and management","B03","Grant",110,"URBAN CLIMATE CHANGE RESILIENCE TRUST FUND VIETNAM","The Urban Climate Change Resilience Trust Fund (UCCRTF) managed by the Asian Development Bank supports city-level efforts to address intensifying climate change risks. It entails support to climate risk analysis and planning as well as technical assistance and targeted investment grants, with a focus on secondary cities. Climate related disasters undermine sustainable development. Extreme weather events such as storms and gradual stresses like average temperature increases and sea level rise cause massive losses of livelihoods, growth and human life. Cities are hotspots of climate change related risks due to their concentration of people and economic assets. The higher the exposure to hazard and the higher the number of urban poor, the higher is the risk faced by an urban area. In regional comparison, Asian cities feature the largest urban population at risk of coastal flooding.",NA,1,"Significant",6993
2015,"DAC member","United States","United States",302,1,"Agency for International Development","2015014601","76_48597","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Principal",298.392,0,298.392,0,298.392,314.642206473709,298.392,314.642206473709,11001,"Central Government",43010,"IV.2. Other Multisector","Multisector aid","C01","Grant",110,"PASA WITH THE US FOREST SERVICE - ADMINISTRATION AND OVERSIGHT","This Participating Agency Service Agreement (PASA) with the U.S. Forest Service provides USAID with expert technical staff to develop and manage regional global climate change programs and to assist USG staff in the LAC region in designing and implementing country-specific climate change activities. Benefitting countries include Brazil, Eastern Caribbean regional countries, Colombia, Dominican Republic, Ecuador, El Salvador, Guatemala, Haiti, Honduras, Jamaica, Mexico and Peru. This agreement also contributes to USG Global Climate Change goals by providing expert technical assistance to support U.S. funded climate change activities in individual Latin American and Caribbean countries. T",NA,1,"Not significant",8067
2016,"DAC member","United States","United States",302,1,"Agency for International Development","20169007901","76_45291","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Principal",15,0,15,0,15,15.6548176986564,15,15.6548176986564,11001,"Central Government",43010,"IV.2. Other Multisector","Multisector aid","C01","Grant",110,"PASA WITH THE US FOREST SERVICE - ADMINISTRATION AND OVERSIGHT","This Participating Agency Service Agreement (PASA) with the U.S. Forest Service provides USAID with expert technical staff to develop and manage regional global climate change programs and to assist USG staff in the LAC region in designing and implementing country-specific climate change activities. Benefitting countries include Brazil, Eastern Caribbean regional countries, Colombia, Dominican Republic, Ecuador, El Salvador, Guatemala, Haiti, Honduras, Jamaica, Mexico and Peru. This agreement also contributes to USG Global Climate Change goals by providing expert technical assistance to support U.S. funded climate change activities in individual Latin American and Caribbean countries. T",NA,1,"Not significant",17369
2017,"DAC member","United States","United States",302,12,"Trade and Development Agency","2017009809","70_9498","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,469.72,481.162141582503,0,0,469.72,481.162141582503,61000,"Private sector in provider country",21030,"II.1. Transport & Storage","Rail transport","C01","Grant",110,"REVERSE TRADE MISSION - BRAZIL RAIL SAFETY AND EFFICIENCY REVERSE TRADE MISSION SERIES, THROUGH KOEPPEN, ELLIOT & ASSOCIATES, LTD.","The Brazil Rail Safety and Efficiency Technologies Reverse Trade Mission (RTM) is familiarizing Brazilian government and private sector representatives with U.S. technologies and practices that will improve the safety, logistics and energy efficiency of Brazil's passenger and cargo rail systems. These two separate and distinct RTMs include site visits and meetings with relevant U.S. rail service providers, U.S. equipment and technology suppliers, financing entities and U.S. transportation officials.",NA,1,"Not significant",29810
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015001231","201120914","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,887.40987,979.960386364686,0,0,887.40987,979.960386364686,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUSTAINABLE ENERGY PROGRAMME","Frame conditions for increasing energy efficiency and use of renewable energies are improved",NA,1,"Significant",2569
2015,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2015001662","201322114","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3327.78702,3674.85145714977,0,0,3327.78702,3674.85145714977,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"RENEWABLE ENERGY AND ENERGY EFICIENCY","Framework conditions to promote the use of renewable energies and energy efficiency are established",NA,1,"Not significant",2616
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009898","15_I_234_CHN_G_ Low","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3882.41819,4287.32670000807,0,0,3882.41819,4287.32670000807,10000,"Public Sector Institutions",23183,"II.3. Energy","Energy conservation and demand-side efficiency","C01","Grant",110,"CLIMATE PROTECTION THROUGH LOW CARBON PROJECTS IN THE CITY NETWORK OF THE PROVINCE JIANGSU","The project supports the Jiangsu Development and Reform Commission in drafting holistic energy strategies adapted to the requirements of cities and industry sectors. It focuses on providing advice on integrated, innovative energy systems, especially in terms of energy streams and materials flows, increased energy efficiency and renewable energies. The project enables German expertise to be shared and promotes skills development for energy management teams. The introduction of innovative energy systems in Jiangsu contributes to China s climate change and urbanization objectives.",NA,1,"Not significant",3148
2016,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2016000750","201122613","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,2.0203,2.21185686878558,0,0,2.0203,2.21185686878558,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"RENEWABLE ENERGY AND EFFICIENCY IN CITIES","The Government of Rio de Janeiro, within the Programme Rio Capital da Energia, is enabled to create markets for renewable energies and energy efficiency in the urban context.",NA,1,"Not significant",11441
2016,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2016001286","201120914","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,3317.48314,3632.03379215432,0,0,3317.48314,3632.03379215432,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUSTAINABLE ENERGY PROGRAM","The conditions for an increase in energy efficiency ( EE ) and the increased use of renewable energy ( RE ) are improved.",NA,1,"Significant",11529
2017,"Multilateral development bank","EIB","EU Institutions (EIB)",918,3,"European Investment Bank","20100085","83145","South Africa",218,"Africa","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,17933.3843309661,19016.9031980586,0,0,17933.3843309661,19016.9031980586,90000,"Other",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Equity and shares in collective investment vehicles",510,"GLOBAL CLIMATE PARTNERSHIP FUND","Global debt fund focusing on the finance of small scale energy efficiency and renewable energy investments.",NA,1,NA,21274
2017,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2017001525","201622182","South Africa",218,"South of Sahara","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,10709.05197,11381.8834752253,0,0,10709.05197,11381.8834752253,11003,"Public corporations",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","C01","Grant",110,"FOCAL AREA PROGRAMME CLIMATE AND ENERGY - SAGEN - 3","The use of favourable frame conditions for energy efficiency and renewable energies have improved.",NA,1,"Not significant",23247
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012625","01DN17043","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,338.17946,359.426699787939,0,0,338.17946,359.426699787939,51000,"University, college or other teaching institution, research institute or think-tank",23210,"II.3. Energy","Energy generation, renewable sources - multiple technologies","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Cooperative development of research structures in Oaxaca/Mexico for the local production and use of sustainable energy in particular from waste materials - Energy technologies and energy efficiency",NA,1,"Not significant",24092
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012697","01DP17018","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",67.33232,71.5626950455993,0,0,0,0,67.33232,71.5626950455993,51000,"University, college or other teaching institution, research institute or think-tank",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Climate-Adapted Material Research for the Socio-Economic Context of Viet Nam (CAMaRSEC) - Enabling Research and Development for Sustainable Buildings in the socio-economic context of Viet Nam - Energy technologies and energy efficiency",NA,1,"Not significant",24104
2017,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2017012805","01DQ17013","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,168.40428,178.984834237313,0,0,168.40428,178.984834237313,11001,"Central Government",23182,"II.3. Energy","Energy research","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Toward higher efficiencies and lower emissions using Indian-origin biofuels - Developing a predictive CFD model with well-validated reduced combustion kinetics for device-scale applications - Energy technologies and energy efficiency",NA,1,"Not significant",24132
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001035","201521269","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,472.08781,472.08781,0,0,472.08781,472.08781,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY SYSTEMS OF THE FUTURE","The Requirements for the systematic integration of renewable energy and energy efficiency in Brazilian energy system have been improved.",NA,1,"Significant",36095
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001367","201720713","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,7081.31712,7081.31712,0,0,7081.31712,7081.31712,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"SUPPORT FOR THE IMPLEMENTATION OF THE ENERGY TRANSITION IN MEXICO","The framework conditions for implementing the energy transition in the areas of renewable energy and energy efficiency have improved.",NA,1,"Not significant",36151
2018,"DAC member","Germany","Germany",5,1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2018001456","201722156","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,6373.18541,6373.18541,0,0,6373.18541,6373.18541,11003,"Public corporations",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"ENERGY SYSTEMS OF THE FUTURE II","The integration of renewable energy and energy efficiency into the Brazilian energy system has been improved.",NA,1,"Significant",36179
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012994","01DQ17016","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,177.07016,177.07016,0,0,177.07016,177.07016,51000,"University, college or other teaching institution, research institute or think-tank",23182,"II.3. Energy","Energy research","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Development of efficient biomass conversion routes for biofuel production and utilisation - Energy technologies and energy efficiency",NA,1,"Not significant",37053
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012898a","01DO18008A","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,162.94743,162.94743,0,0,162.94743,162.94743,51000,"University, college or other teaching institution, research institute or think-tank",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Collaborative project - Energy system optimization to achieve a higher proportion of renewable energy, sub-project - Analysis of supranational integration - Energy technologies and energy efficiency",NA,1,"Not significant",37353
2018,"DAC member","Germany","Germany",5,68,"Federal Ministry of Education and Research","2018012898b","01DO18008B","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,66.48744,66.48744,0,0,66.48744,66.48744,61009,"Other non-financial corporations",23183,"II.3. Energy","Energy conservation and demand-side efficiency","D02","Grant",110,"SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS)","Collaborative project - Energy system optimization to achieve a higher proportion of renewable energy, sub-project - Developing the concept of intelligent energy efficiency networks to improve flexibility of demand - Energy technologies and energy efficiency",NA,1,"Not significant",37354
2018,"DAC member","United Kingdom","United Kingdom",12,99,"Miscellaneous","2018004613","GB-GOV-3-PF-IND-912008","India",645,"South & Central Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,26.1811391223156,26.1811391223156,0,0,26.1811391223156,26.1811391223156,10000,"Public Sector Institutions",23110,"II.3. Energy","Energy policy and administrative management","C01","Grant",110,"STRENGTHENING GREEN LEADERSHIP IN INDIA THROUGH ASSESSMENT OF OPPORTUNITIES FOR SCALING UP OF LOW CARBON APPROACHES.","The project will assess factors that constrain and enable corporate action on low carbon approaches in India. The project will recommend how Indian businesses can scale up low carbon approaches (particularly renewable energy and energy efficiency solutions). This will provide Indian companies with a roadmap for enhancing their strategic Green Leadership and their contribution to achieving India's climate change targets (Nationally Determined Contributions). Helping Indian businesses to create green jobs,  stabilise India's energy security, and reduce India's climate change impact through improving energy efficiency and expanding their use of renewable energy. Bringing benefits to British business in sectors where they are well placed to compete including, energy and low carbon; urban and smart cities; ease of doing business; financial services; and skills.",NA,1,"Not significant",42969
2015,"DAC member","Germany","Germany",5,9,"Federal Min. for the Env., Nature Conservation, Building and Nuclear Safety","2015009751","11_I+014_MEX_G_NAMA-","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,33.89641,37.4315636583756,0,0,33.89641,37.4315636583756,10000,"Public Sector Institutions",41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"NAMA-PROGRAM (NATIONALLY APPROPRIATE MITIGATION ACTION)","The aim of the project 'Mexican-German NAMA-program' is to (a) prepare the first Mexican NAMAs in the sectors building and renovation of houses, energy efficiency in small and medium-sized enterprises (SMEs) and in the cargo traffic for a broad implementation and international co-financing and (b) advise the country in implementing a NAMA-coordination office.",NA,1,"Not significant",3113
2016,"DAC member","United States","United States",302,11,"State Department","2016007752","61_1338","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,1475,1539.39040703455,0,0,1475,1539.39040703455,11001,"Central Government",41020,"IV.1. General Environment Protection","Biosphere protection","D02","Grant",110,"U.S.-CHINA CLIMATE CHANGE WORKING GROUP","To support the activities and initiatives of the US-China Climate Change Working Group (CCWG) in areas of Carbon Capture, Utilization and Storage, Buildings and Industrial Energy Efficiency, and Smart Grids.",NA,1,"Not significant",17156
2017,"DAC member","United States","United States",302,11,"State Department","2017008100","61_1338","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,500,512.179747064744,0,0,500,512.179747064744,11001,"Central Government",41082,"IV.1. General Environment Protection","Environmental research","D02","Grant",110,"U.S.-CHINA CLIMATE CHANGE WORKING GROUP","To support the activities and initiatives of the US-China Climate Change Working Group (CCWG) in areas of Carbon Capture, Utilization and Storage, Buildings and Industrial Energy Efficiency, and Smart Grids.",NA,1,"Not significant",29755
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003265","LN3211-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3528,3712.96420814061,NA,0,3528,3712.96420814061,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"JILIN URBAN DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.0588,"Significant",75
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003271","LN3216-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,2712,2854.1833708836,NA,0,2712,2854.1833708836,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"JIANGXI JI'AN SUSTAINABLE URBAN TRANSPORT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.0226,"Significant",77
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003341","LN3262-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,6476.25,6815.78357510505,NA,0,6476.25,6815.78357510505,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"XINJIANG AKESU INTEGRATED URBAN DEVELOPMENT AND ENVIRONMENT IMPROVEMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.1727,"Significant",88
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003344","LN3263-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,9176.25,9657.33781602898,NA,0,9176.25,9657.33781602898,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"XINJIANG TACHENG BORDER CITIES AND COUNTIES DEVELOPMENT","Description :. Product Type: Product Type: LIBOR BASED LOAN",NA,0.2447,"Significant",91
2015,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2015003299-6","LN3235-VIE","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,2070.18,2178.71435499108,NA,0,2070.18,2178.71435499108,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"STRENGTHENING SUSTAINABLE URBAN TRANSPORTFOR HA NOI METRO LINE 3","Description :. Product Type: NEW ADF",NA,0.4929,"Significant",119
2015,"DAC member","Germany","Germany",5,2,"Kreditanstalt für Wiederaufbau","2015133377","201266758","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,293954.5526,324611.914604414,0,0,293954.5526,324611.914604414,10000,"Public Sector Institutions",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Debt instrument",421,"SUSTAINABLE URBAN DEVELOPMENT / URBAN MOBILITY - FINANCING CLIMATE FRIENDLY URBAN MOBILITY","Sustainable urban development / urban mobility - financing climate friendly urban mobility investments with BNDES (Brazilian Development Bank)",NA,1,"Not significant",3333
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003899","PPY BRA 1415","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,74.0397249809015,68.5471748945368,0,0,74.0397249809015,68.5471748945368,10000,"Public Sector Institutions",21010,"II.1. Transport & Storage","Transport policy and administrative management","C01","Grant",110,"UK EXPERTISE SUPPORTING IMPROVEMENTS TO URBAN MOBILITY","To help Brazilian cities of Salvador and Florianópolis implement high quality urban mobility infrastructure projects funded by Brazil's Growth Acceleration Programme, using UK expertise and technology on sustainable transport.",NA,1,NA,7540
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000500","LN3363-VIE","Viet Nam",769,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,59000,62555.199662414,NA,0,59000,62555.199662414,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"HA NOI METRO RAIL SYSTEM (LINE 3: NHON-HA NOI STATION SECTION) – ADDITIONAL FINANCING","Ha Noi Metro Rail System (Line 3: Nhon-Ha Noi Station Section) – Additional Financing",NA,1,NA,8765
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000536","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,66.606598,70.620153164816,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8768
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000536","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",66.606598,70.620153164816,0,0,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8769
2016,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2016000537","LN6008-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,66.606598,70.620153164816,NA,0,66.606598,70.620153164816,12000,"Recipient Government",21010,"II.1. Transport and Storage","Transport policy and administrative management","C01","Debt instrument",421,"KARACHI BUS RAPID TRANSIT PROJECT","Karachi Bus Rapid Transit Project",NA,0.0206,NA,8770
